psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
     	match	match	   	count	bases	count	bases	      	name     	size	start	end	name     	size	start	end	count
---------------------------------------------------------------------------------------------------------------------------------------------------------------
83	0	0	0	0	0	0	0	+	OX359233.1	445279	347871	347954	trnY-GUA_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_177_ENDKEY	83	0	83	1	83,	347871,	0,
70	2	0	0	0	0	0	0	+	OX359233.1	445279	346969	347041	trnN-GUU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_249_ENDKEY	72	0	72	1	72,	346969,	0,
70	2	0	0	0	0	0	0	+	OX359233.1	445279	346969	347041	trnN-GUU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_218_ENDKEY	72	0	72	1	72,	346969,	0,
72	0	0	0	0	0	0	0	+	OX359233.1	445279	346969	347041	trnN-GUU_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_179_ENDKEY	72	0	72	1	72,	346969,	0,
71	0	0	0	1	1	0	0	+	OX359233.1	445279	346969	347041	trnN-GTT_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_112_ENDKEY	71	0	71	2	12,59,	346969,346982,	0,12,
71	0	0	0	0	0	0	0	+	OX359233.1	445279	345148	345219	trnC-GCA_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_114_ENDKEY	71	0	71	1	71,	345148,	0,
71	0	0	0	0	0	0	0	+	OX359233.1	445279	345148	345219	trnC-GCA_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_181_ENDKEY	71	0	71	1	71,	345148,	0,
86	1	0	0	0	0	0	0	+	OX359233.1	445279	300907	300994	trnS-GGA_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_82_ENDKEY	87	0	87	1	87,	300907,	0,
86	1	0	0	0	0	0	0	+	OX359233.1	445279	300907	300994	trnS-GGA_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_201_ENDKEY	87	0	87	1	87,	300907,	0,
72	2	0	0	0	0	0	0	+	OX359233.1	445279	263320	263394	trnD-GUC_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_53_ENDKEY	74	0	74	1	74,	263320,	0,
74	0	0	0	0	0	0	0	+	OX359233.1	445279	263320	263394	trnD-GUC_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_159_ENDKEY	74	0	74	1	74,	263320,	0,
72	0	0	0	0	0	0	0	+	OX359233.1	445279	221879	221951	trnE-UUC_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_287_ENDKEY	72	0	72	1	72,	221879,	0,
72	0	0	0	0	0	0	0	+	OX359233.1	445279	221878	221950	trnE-TTC_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_135_ENDKEY	72	0	72	1	72,	221878,	0,
73	1	0	0	0	0	0	0	+	OX359233.1	445279	213148	213222	trnD-GUC_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_269_ENDKEY	74	0	74	1	74,	213148,	0,
72	2	0	0	0	0	0	0	+	OX359233.1	445279	213148	213222	trnD-GTC_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_187_ENDKEY	74	0	74	1	74,	213148,	0,
67	2	0	0	0	0	0	0	+	OX359233.1	445279	191471	191540	trnW-CCA_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_134_ENDKEY	74	1	70	1	69,	191471,	1,
69	5	0	0	0	0	0	0	+	OX359233.1	445279	187424	187498	trnfM-CAT_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_167_ENDKEY	74	0	74	1	74,	187424,	0,
73	1	0	0	0	0	0	0	+	OX359233.1	445279	187424	187498	trnfM-CAT_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_129_ENDKEY	74	0	74	1	74,	187424,	0,
74	0	0	0	0	0	0	0	+	OX359233.1	445279	191470	191544	trnW-CCA_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_105_ENDKEY	74	0	74	1	74,	191470,	0,
74	0	0	0	0	0	0	0	+	OX359233.1	445279	191470	191544	trnW-CCA_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_35_ENDKEY	74	0	74	1	74,	191470,	0,
31	1	0	0	0	0	0	0	+	OX359233.1	445279	191244	191276	trnP-UGG_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_37_ENDKEY	74	0	32	1	32,	191244,	0,
32	1	0	0	0	0	0	0	+	OX359233.1	445279	191276	191309	trnP-UGG_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_37_ENDKEY	74	41	74	1	33,	191276,	41,
71	3	0	0	0	0	0	0	+	OX359233.1	445279	187424	187498	trnM-CAU_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_21_ENDKEY	74	0	74	1	74,	187424,	0,
332	2	0	0	0	0	0	0	+	OX359233.1	445279	184016	184350	rrnL_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_39_ENDKEY	3044	0	334	1	334,	184016,	0,
1232	6	0	0	1	5	0	0	+	OX359233.1	445279	184402	185645	rrnL_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_39_ENDKEY	3044	387	1625	2	275,963,	184402,184682,	387,662,
755	0	0	0	1	5	0	0	+	OX359233.1	445279	185661	186421	rrnL_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_39_ENDKEY	3044	1640	2395	2	83,672,	185661,185749,	1640,1723,
646	1	0	0	0	0	0	0	+	OX359233.1	445279	186421	187068	rrnL_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_39_ENDKEY	3044	2397	3044	1	647,	186421,	2397,
30	0	0	0	0	0	0	0	+	OX359233.1	445279	227637	227667	rrnL_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_39_ENDKEY	3044	1804	1834	1	30,	227637,	1804,
330	4	0	0	0	0	0	0	+	OX359233.1	445279	184016	184350	rrn26_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_19_ENDKEY	3054	0	334	1	334,	184016,	0,
2021	8	0	0	1	5	0	0	+	OX359233.1	445279	184379	186413	rrn26_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_19_ENDKEY	3054	369	2398	2	1365,664,	184379,185749,	369,1734,
